Retailer,Retailer ID,Invoice Date,Region,State,City,Product, Price per Unit,Units Sold, Total Sales, Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,2/8/2021,Midwest,Montana,Billings,Men's Street Footwear,  42 ,203,  8.526 ,  4.945 ,"0,58",Online
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  54 ,188,  10.152 ,  4.365 ,"0,43",Online
Kohl's,1189833,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,  49 ,130,  6.370 ,  3.758 ,"0,59",Online
Kohl's,1189833,2/11/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  41 ,106,  4.346 ,  2.347 ,"0,54",Online
Kohl's,1189833,2/12/2021,Midwest,Montana,Billings,Men's Apparel,  52 ,106,  5.512 ,  3.858 ,"0,7",Online
Kohl's,1189833,2/13/2021,Midwest,Montana,Billings,Women's Apparel,  56 ,112,  6.272 ,  2.383 ,"0,38",Online
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,  41 ,180,  7.380 ,  4.280 ,"0,58",Online
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  48 ,156,  7.488 ,  3.295 ,"0,44",Online
Kohl's,1189833,2/16/2021,Midwest,Montana,Billings,Women's Street Footwear,  42 ,117,  4.914 ,  2.752 ,"0,56",Online
Kohl's,1189833,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  41 ,116,  4.756 ,  2.616 ,"0,55",Online
Kohl's,1189833,2/18/2021,Midwest,Montana,Billings,Men's Apparel,  50 ,100,  5.000 ,  3.650 ,"0,73",Online
Kohl's,1189833,2/19/2021,Midwest,Montana,Billings,Women's Apparel,  59 ,122,  7.198 ,  2.879 ,"0,4",Online
Kohl's,1189833,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,  44 ,160,  7.040 ,  3.942 ,"0,56",Online
Kohl's,1189833,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  49 ,160,  7.840 ,  3.371 ,"0,43",Online
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,  41 ,116,  4.756 ,  2.711 ,"0,57",Online
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  44 ,105,  4.620 ,  2.402 ,"0,52",Online
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,  54 ,98,  5.292 ,  3.969 ,"0,75",Online
Kohl's,1189833,2/25/2021,Midwest,Montana,Billings,Women's Apparel,  58 ,108,  6.264 ,  2.443 ,"0,39",Online
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,  38 ,167,  6.346 ,  3.744 ,"0,59",Online
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  42 ,173,  7.266 ,  2.979 ,"0,41",Online
Kohl's,1189833,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,  37 ,123,  4.551 ,  2.594 ,"0,57",Online
Kohl's,1189833,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  39 ,119,  4.641 ,  2.553 ,"0,55",Online
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,  51 ,113,  5.763 ,  4.265 ,"0,74",Online
Kohl's,1189833,3/3/2021,Midwest,Montana,Billings,Women's Apparel,  56 ,133,  7.448 ,  2.830 ,"0,38",Online
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,  41 ,196,  8.036 ,  4.500 ,"0,56",Online
Kohl's,1189833,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  45 ,182,  8.190 ,  3.522 ,"0,43",Online
Kohl's,1189833,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,  42 ,133,  5.586 ,  3.352 ,"0,6",Online
Kohl's,1189833,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  43 ,143,  6.149 ,  3.136 ,"0,51",Online
Kohl's,1189833,3/8/2021,Midwest,Montana,Billings,Men's Apparel,  53 ,120,  6.360 ,  4.643 ,"0,73",Online
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,  55 ,130,  7.150 ,  2.860 ,"0,4",Online
Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,  18 ,210,  3.780 ,  1.890 ,"0,5",Online
Sports Direct,1197831,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,  29 ,182,  5.278 ,  2.428 ,"0,46",Online
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,  27 ,130,  3.510 ,  1.580 ,"0,45",Online
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,  32 ,135,  4.320 ,  2.462 ,"0,57",Online
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,  39 ,95,  3.705 ,  1.482 ,"0,4",Online
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,  33 ,125,  4.125 ,  2.681 ,"0,65",Online
Sports Direct,1197831,3/16/2021,South,Tennessee,Knoxville,Men's Street Footwear,  24 ,169,  4.056 ,  2.028 ,"0,5",Online
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  33 ,181,  5.973 ,  2.867 ,"0,48",Online
Sports Direct,1197831,3/18/2021,South,Tennessee,Knoxville,Women's Street Footwear,  32 ,122,  3.904 ,  1.874 ,"0,48",Online
Sports Direct,1197831,3/19/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  33 ,108,  3.564 ,  2.138 ,"0,6",Online
Sports Direct,1197831,3/20/2021,South,Tennessee,Knoxville,Men's Apparel,  37 ,83,  3.071 ,  1.259 ,"0,41",Online
Sports Direct,1197831,3/21/2021,South,Tennessee,Knoxville,Women's Apparel,  32 ,133,  4.256 ,  2.724 ,"0,64",Online
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,  27 ,189,  5.103 ,  2.603 ,"0,51",Online
Sports Direct,1197831,3/23/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  37 ,163,  6.031 ,  3.136 ,"0,52",Online
Sports Direct,1197831,3/24/2021,South,Tennessee,Knoxville,Women's Street Footwear,  28 ,124,  3.472 ,  1.910 ,"0,55",Online
Sports Direct,1197831,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  33 ,101,  3.333 ,  2.133 ,"0,64",Online
Sports Direct,1197831,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,  39 ,69,  2.691 ,  1.265 ,"0,47",Online
Sports Direct,1197831,3/27/2021,South,Tennessee,Knoxville,Women's Apparel,  33 ,111,  3.663 ,  2.418 ,"0,66",Online
Sports Direct,1197831,3/28/2021,South,Tennessee,Knoxville,Men's Street Footwear,  19 ,169,  3.211 ,  1.606 ,"0,5",Online
Sports Direct,1197831,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  24 ,176,  4.224 ,  2.154 ,"0,51",Online
Sports Direct,1197831,3/30/2021,South,Tennessee,Knoxville,Women's Street Footwear,  19 ,135,  2.565 ,  1.411 ,"0,55",Online
Sports Direct,1197831,3/31/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  23 ,112,  2.576 ,  1.674 ,"0,65",Online
Sports Direct,1197831,4/1/2021,South,Tennessee,Knoxville,Men's Apparel,  28 ,84,  2.352 ,  1.058 ,"0,45",Online
Sports Direct,1197831,4/2/2021,South,Tennessee,Knoxville,Women's Apparel,  24 ,161,  3.864 ,  2.628 ,"0,68",Online
Sports Direct,1197831,4/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,  14 ,189,  2.646 ,  1.323 ,"0,5",Online
Sports Direct,1197831,4/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  23 ,218,  5.014 ,  2.507 ,"0,5",Online
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,  19 ,180,  3.420 ,  1.847 ,"0,54",Online
Sports Direct,1197831,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  27 ,142,  3.834 ,  2.300 ,"0,6",Online
Sports Direct,1197831,4/7/2021,South,Tennessee,Knoxville,Men's Apparel,  41 ,106,  4.346 ,  2.130 ,"0,49",Online
Sports Direct,1197831,4/8/2021,South,Tennessee,Knoxville,Women's Apparel,  38 ,202,  7.676 ,  5.143 ,"0,67",Online
Sports Direct,1197831,4/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,  36 ,217,  7.812 ,  3.984 ,"0,51",Online
Sports Direct,1197831,4/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  42 ,202,  8.484 ,  4.327 ,"0,51",Online
Sports Direct,1197831,4/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,  36 ,169,  6.084 ,  3.103 ,"0,51",Online
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  36 ,174,  6.264 ,  3.821 ,"0,61",Online
Sports Direct,1197831,4/13/2021,South,Tennessee,Knoxville,Men's Apparel,  43 ,145,  6.235 ,  2.993 ,"0,48",Online
Sports Direct,1197831,4/14/2021,South,Tennessee,Knoxville,Women's Apparel,  49 ,236,  11.564 ,  7.517 ,"0,65",Online
Sports Direct,1197831,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,  36 ,215,  7.740 ,  4.412 ,"0,57",Online
Sports Direct,1197831,4/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  43 ,206,  8.858 ,  5.138 ,"0,58",Online
Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,  36 ,263,  9.468 ,  5.681 ,"0,6",Online
Sports Direct,1197831,4/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  37 ,161,  5.957 ,  3.872 ,"0,65",Online
Sports Direct,1197831,4/19/2021,South,Tennessee,Knoxville,Men's Apparel,  43 ,165,  7.095 ,  3.760 ,"0,53",Online
Sports Direct,1197831,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,  52 ,223,  11.596 ,  8.117 ,"0,7",Online
Sports Direct,1197831,4/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,  41 ,233,  9.553 ,  5.445 ,"0,57",Online
Sports Direct,1197831,4/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  54 ,233,  12.582 ,  7.172 ,"0,57",Online
Sports Direct,1197831,4/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,  46 ,285,  13.110 ,  7.866 ,"0,6",Online
Sports Direct,1197831,4/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  42 ,133,  5.586 ,  3.854 ,"0,69",Online
Sports Direct,1197831,4/25/2021,South,Tennessee,Knoxville,Men's Apparel,  49 ,133,  6.517 ,  3.454 ,"0,53",Online
Sports Direct,1197831,4/26/2021,South,Tennessee,Knoxville,Women's Apparel,  53 ,181,  9.593 ,  6.811 ,"0,71",Online
Sports Direct,1197831,4/27/2021,South,Tennessee,Knoxville,Men's Street Footwear,  49 ,182,  8.918 ,  5.351 ,"0,6",Online
Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  47 ,169,  7.943 ,  4.766 ,"0,6",Online
Sports Direct,1197831,4/29/2021,South,Tennessee,Knoxville,Women's Street Footwear,  54 ,182,  9.828 ,  5.799 ,"0,59",Online
Sports Direct,1197831,4/30/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  53 ,100,  5.300 ,  3.710 ,"0,7",Online
Sports Direct,1197831,5/1/2021,South,Tennessee,Knoxville,Men's Apparel,  47 ,120,  5.640 ,  2.876 ,"0,51",Online
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,  42 ,163,  6.846 ,  5.066 ,"0,74",Online
Sports Direct,1197831,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,  33 ,173,  5.709 ,  3.254 ,"0,57",Online
Sports Direct,1197831,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  32 ,150,  4.800 ,  2.880 ,"0,6",Online
Sports Direct,1197831,5/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,  36 ,147,  5.292 ,  3.069 ,"0,58",Online
Sports Direct,1197831,5/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  38 ,98,  3.724 ,  2.607 ,"0,7",Online
Sports Direct,1197831,5/7/2021,South,Tennessee,Knoxville,Men's Apparel,  32 ,88,  2.816 ,  1.436 ,"0,51",Online
Sports Direct,1197831,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,  43 ,131,  5.633 ,  3.999 ,"0,71",Online
Sports Direct,1197831,5/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,  29 ,196,  5.684 ,  3.183 ,"0,56",Online
Sports Direct,1197831,5/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  29 ,189,  5.481 ,  3.069 ,"0,56",Online
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,  50 ,174,  8.700 ,  4.872 ,"0,56",Online
Sports Direct,1197831,5/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  52 ,133,  6.916 ,  4.772 ,"0,69",Online
Sports Direct,1197831,5/13/2021,South,Tennessee,Knoxville,Men's Apparel,  51 ,113,  5.763 ,  3.054 ,"0,53",Online
Sports Direct,1197831,5/14/2021,South,Tennessee,Knoxville,Women's Apparel,  59 ,169,  9.971 ,  7.079 ,"0,71",Online
Sports Direct,1197831,5/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,  53 ,200,  10.600 ,  6.148 ,"0,58",Online
Sports Direct,1197831,5/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  51 ,240,  12.240 ,  6.732 ,"0,55",Online
Sports Direct,1197831,5/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,  54 ,210,  11.340 ,  6.237 ,"0,55",Online
Sports Direct,1197831,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  54 ,149,  8.046 ,  5.552 ,"0,69",Online
Sports Direct,1197831,5/19/2021,South,Tennessee,Knoxville,Men's Apparel,  50 ,140,  7.000 ,  3.500 ,"0,5",Online
Sports Direct,1197831,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,  61 ,225,  13.725 ,  10.157 ,"0,74",Online
Foot Locker,1185732,5/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,  32 ,119,  3.808 ,  1.904 ,"0,5",Online
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,  32 ,56,  1.792 ,  878 ,"0,49",Online
Foot Locker,1185732,5/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,  24 ,65,  1.560 ,  749 ,"0,48",Online
Foot Locker,1185732,5/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,  27 ,19,  513 ,  272 ,"0,53",Online
Foot Locker,1185732,5/25/2021,Midwest,Nebraska,Omaha,Men's Apparel,  43 ,35,  1.505 ,  677 ,"0,45",Online
Foot Locker,1185732,5/26/2021,Midwest,Nebraska,Omaha,Women's Apparel,  32 ,68,  2.176 ,  1.327 ,"0,61",Online
Foot Locker,1185732,5/27/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  32 ,119,  3.808 ,  2.056 ,"0,54",Online
Foot Locker,1185732,5/28/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  33 ,38,  1.254 ,  627 ,"0,5",Online
Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  23 ,47,  1.081 ,  541 ,"0,5",Online
Foot Locker,1185732,5/30/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  29 ,14,  406 ,  203 ,"0,5",Online
Foot Locker,1185732,5/31/2021,Midwest,Nebraska,Omaha,Men's Apparel,  41 ,31,  1.271 ,  623 ,"0,49",Online
Foot Locker,1185732,6/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,  32 ,60,  1.920 ,  1.190 ,"0,62",Online
Foot Locker,1185732,6/2/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  38 ,122,  4.636 ,  2.503 ,"0,54",Online
Foot Locker,1185732,6/3/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  39 ,26,  1.014 ,  466 ,"0,46",Online
Foot Locker,1185732,6/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  29 ,39,  1.131 ,  566 ,"0,5",Online
Foot Locker,1185732,6/5/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  33 ,0,  - ,  - ,"0,55",Online
Foot Locker,1185732,6/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,  45 ,13,  585 ,  275 ,"0,47",Online
Foot Locker,1185732,6/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,  37 ,38,  1.406 ,  858 ,"0,61",Online
Foot Locker,1185732,6/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  38 ,105,  3.990 ,  2.115 ,"0,53",Online
Foot Locker,1185732,6/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  32 ,23,  736 ,  331 ,"0,45",Online
Foot Locker,1185732,6/10/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  23 ,21,  483 ,  217 ,"0,45",Online
Foot Locker,1185732,6/11/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  27 ,0,  - ,  - ,"0,53",Online
Foot Locker,1185732,6/12/2021,Midwest,Nebraska,Omaha,Men's Apparel,  42 ,6,  252 ,  121 ,"0,48",Online
Foot Locker,1185732,6/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,  34 ,39,  1.326 ,  822 ,"0,62",Online
Foot Locker,1185732,6/14/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  44 ,118,  5.192 ,  2.804 ,"0,54",Online
Foot Locker,1185732,6/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  38 ,33,  1.254 ,  627 ,"0,5",Online
Foot Locker,1185732,6/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  32 ,30,  960 ,  461 ,"0,48",Online
Foot Locker,1185732,6/17/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  34 ,7,  238 ,  126 ,"0,53",Online
Foot Locker,1185732,6/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,  46 ,13,  598 ,  275 ,"0,46",Online
Foot Locker,1185732,6/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,  51 ,41,  2.091 ,  1.296 ,"0,62",Online
Foot Locker,1185732,6/20/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  36 ,120,  4.320 ,  2.290 ,"0,53",Online
Foot Locker,1185732,6/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  32 ,45,  1.440 ,  720 ,"0,5",Online
Foot Locker,1185732,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  27 ,46,  1.242 ,  559 ,"0,45",Online
Foot Locker,1185732,6/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  27 ,39,  1.053 ,  569 ,"0,54",Online
Foot Locker,1185732,6/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,  42 ,42,  1.764 ,  882 ,"0,5",Online
Foot Locker,1185732,6/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,  49 ,85,  4.165 ,  2.582 ,"0,62",Online
Foot Locker,1185732,6/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  43 ,165,  7.095 ,  3.618 ,"0,51",Online
Foot Locker,1185732,6/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  37 ,81,  2.997 ,  1.349 ,"0,45",Online
Foot Locker,1185732,6/28/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  34 ,63,  2.142 ,  964 ,"0,45",Online
Foot Locker,1185732,6/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  33 ,46,  1.518 ,  789 ,"0,52",Online
Foot Locker,1185732,6/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,  41 ,44,  1.804 ,  884 ,"0,49",Online
Foot Locker,1185732,7/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,  49 ,91,  4.459 ,  2.809 ,"0,63",Online
Foot Locker,1185732,7/2/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  41 ,145,  5.945 ,  3.151 ,"0,53",Online
Foot Locker,1185732,7/3/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  42 ,80,  3.360 ,  1.646 ,"0,49",Online
Foot Locker,1185732,7/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  36 ,52,  1.872 ,  899 ,"0,48",Online
Foot Locker,1185732,7/5/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  29 ,38,  1.102 ,  562 ,"0,51",Online
Foot Locker,1185732,7/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,  37 ,27,  999 ,  480 ,"0,48",Online
Foot Locker,1185732,7/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,  44 ,69,  3.036 ,  1.822 ,"0,6",Online
Foot Locker,1185732,7/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  38 ,112,  4.256 ,  2.298 ,"0,54",Online
Foot Locker,1185732,7/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  33 ,56,  1.848 ,  850 ,"0,46",Online
Foot Locker,1185732,7/10/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  18 ,25,  450 ,  216 ,"0,48",Online
Foot Locker,1185732,7/11/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  19 ,23,  437 ,  227 ,"0,52",Online
Foot Locker,1185732,7/12/2021,Midwest,Nebraska,Omaha,Men's Apparel,  29 ,21,  609 ,  292 ,"0,48",Online
Foot Locker,1185732,7/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,  34 ,39,  1.326 ,  822 ,"0,62",Online
Foot Locker,1185732,7/14/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  36 ,94,  3.384 ,  1.827 ,"0,54",Online
Foot Locker,1185732,7/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  29 ,41,  1.189 ,  547 ,"0,46",Online
Foot Locker,1185732,7/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  29 ,14,  406 ,  203 ,"0,5",Online
Foot Locker,1185732,7/17/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  29 ,7,  203 ,  108 ,"0,53",Online
Foot Locker,1185732,7/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,  37 ,7,  259 ,  124 ,"0,48",Online
Foot Locker,1185732,7/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,  44 ,38,  1.672 ,  1.053 ,"0,63",Online
Foot Locker,1185732,7/20/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  37 ,84,  3.108 ,  1.678 ,"0,54",Online
Foot Locker,1185732,7/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  29 ,41,  1.189 ,  547 ,"0,46",Online
Foot Locker,1185732,7/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  29 ,25,  725 ,  341 ,"0,47",Online
Foot Locker,1185732,7/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  27 ,36,  972 ,  535 ,"0,55",Online
Foot Locker,1185732,7/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,  48 ,27,  1.296 ,  583 ,"0,45",Online
Foot Locker,1185732,7/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,  53 ,58,  3.074 ,  1.906 ,"0,62",Online
Foot Locker,1185732,7/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  49 ,117,  5.733 ,  2.867 ,"0,5",Online
Foot Locker,1185732,7/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  36 ,63,  2.268 ,  1.134 ,"0,5",Online
Foot Locker,1185732,7/28/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  39 ,60,  2.340 ,  1.147 ,"0,49",Online
Foot Locker,1185732,7/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  38 ,38,  1.444 ,  794 ,"0,55",Online
Foot Locker,1185732,7/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,  45 ,39,  1.755 ,  842 ,"0,48",Online
Foot Locker,1185732,7/31/2021,Midwest,Nebraska,Omaha,Women's Apparel,  54 ,65,  3.510 ,  2.176 ,"0,62",Online
Sports Direct,1197831,8/1/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,  19 ,203,  3.857 ,  2.044 ,"0,53",Online
Sports Direct,1197831,8/2/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,  29 ,196,  5.684 ,  3.069 ,"0,54",Online
Sports Direct,1197831,8/3/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,  28 ,138,  3.864 ,  2.125 ,"0,55",Online
Sports Direct,1197831,8/4/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,  33 ,138,  4.554 ,  2.915 ,"0,64",Online
Sports Direct,1197831,8/5/2021,South,Alabama,Birmingham,Men's Apparel,  37 ,88,  3.256 ,  1.563 ,"0,48",Online
Sports Direct,1197831,8/6/2021,South,Alabama,Birmingham,Women's Apparel,  32 ,138,  4.416 ,  3.091 ,"0,7",Online
Sports Direct,1197831,8/7/2021,South,Alabama,Birmingham,Men's Street Footwear,  24 ,156,  3.744 ,  2.022 ,"0,54",Online
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,Men's Athletic Footwear,  33 ,174,  5.742 ,  3.101 ,"0,54",Online
Sports Direct,1197831,8/9/2021,South,Alabama,Birmingham,Women's Street Footwear,  32 ,128,  4.096 ,  2.130 ,"0,52",Online
Sports Direct,1197831,8/10/2021,South,Alabama,Birmingham,Women's Athletic Footwear,  32 ,98,  3.136 ,  1.944 ,"0,62",Online
Sports Direct,1197831,8/11/2021,South,Alabama,Birmingham,Men's Apparel,  38 ,68,  2.584 ,  1.240 ,"0,48",Online
